t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1684716813,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684716843,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684716873,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684716903,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684716933,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684716963,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684716993,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717023,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717053,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717083,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717113,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717143,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717173,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717203,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717233,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717263,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717293,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717323,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717353,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717383,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717413,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717443,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717473,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717503,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717533,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717563,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717593,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717623,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717653,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717683,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717713,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717743,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717773,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717803,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717833,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717863,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717893,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717923,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717953,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684717983,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718013,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718043,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718073,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718103,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718133,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718163,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718193,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718223,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718253,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718283,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718313,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718343,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718373,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718403,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718433,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718463,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718493,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718524,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718554,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718584,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718614,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718644,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718674,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718704,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718734,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718764,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718794,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718824,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718854,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718884,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718914,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718944,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684718974,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719004,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719034,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719064,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719094,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719124,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719154,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719184,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719214,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719244,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719274,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719304,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719334,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719364,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719394,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719424,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719454,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719484,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719514,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719544,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719574,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719604,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719634,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719664,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719694,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719724,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719754,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719784,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719814,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719844,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719874,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719904,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719934,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719964,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684719994,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720024,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720054,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720084,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720114,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720144,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720174,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720204,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720234,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720264,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720294,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720324,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720354,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720384,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720414,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720444,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720474,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720504,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720534,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720564,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720594,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720624,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720654,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720684,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720714,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720744,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720774,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720804,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720834,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720864,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720894,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720924,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720954,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684720984,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721014,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721044,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721074,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721104,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721134,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721164,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721194,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721224,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721254,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721285,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721315,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721345,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721375,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721405,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721435,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721465,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721495,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721525,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721555,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721585,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721615,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721645,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721675,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721705,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721735,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721765,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721795,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721825,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721855,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721885,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721915,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721945,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684721975,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722005,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722035,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722065,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722095,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722125,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722155,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722185,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722215,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722245,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722275,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722305,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722335,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722365,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722395,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722425,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722455,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722485,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722515,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722545,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722575,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722605,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722635,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722665,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722695,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722725,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722755,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722785,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722815,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722845,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722875,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722905,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722935,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722965,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684722995,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723025,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723055,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723085,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723115,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723145,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723175,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723205,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723235,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723265,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723295,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723325,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723355,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723385,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723415,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723445,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723475,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723505,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723535,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723565,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723595,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723625,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723655,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723686,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723716,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723746,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723776,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723806,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723836,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723866,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723896,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723926,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723956,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684723986,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684724016,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684724046,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
1684724076,6,125,58.833333,28,39.014954,40.000000,97.250000,125.000000,125.000000,125.000000,125.000000
